x1,x2,x3,x4,y
1.826755928,3.441213667,1.043310306,1.227009587,9.636114908
1.597711743,2.40674536,2.181778482,3.908158939,1.071305384
3.247131728,1.194369064,1.61636319,3.668653751,0.685984908
0.219520139,1.893868957,2.905685411,2.836413987,-5.160867103
3.683839082,0.44953958,3.82826235,1.939322883,-10.19405224
0.279613788,3.30186827,2.928331121,1.986345629,1.616558594
3.595141143,1.803942427,0.347206741,0.675268787,8.921279058
1.488669303,0.713969755,0.347041252,0.480029919,2.515529414
0.53113056,2.775246642,,0.997384697,4.457960542
3.308778793,0.953472702,2.64801421,3.752016159,-6.276381111
1.174138374,1.321138987,1.977269688,3.089429694,-3.67489965
2.958727189,1.330296249,1.902931536,0.246015272,0.236876951
3.519937329,3.977516314,2.573257262,1.337249168,15.63954432
1.782766698,2.812677625,0.027932424,3.553186812,10.6936788
1.470838612,2.669691957,3.392291083,0.499178412,1.28894685
1.762594315,2.562074417,0.236582754,2.163996607,9.818211854
1.726929039,3.592291128,0.088253745,0.873786726,10.10081306
0.167520042,1.570484983,2.316827035,0.590723393,1.683972577
3.886881209,2.380748286,1.42276479,0.429741557,4.973548338
3.821278451,2.279091873,1.930461659,3.556177726,17.99675013
0.928976092,2.838325161,1.378259511,0.760184595,4.815493631
2.142777337,3.70313344,0.312617324,0.262702213,7.518267547
0.346634049,2.128017792,0.85344928,3.324565146,-5.582990635
2.579088709,0.480558754,2.707925149,0.502797509,-3.053473494
3.158029579,2.552116931,1.946542048,0.037126471,0.098213414
1.725087508,1.038360316,2.039990861,0.230485924,0.467220371
1.780329269,1.996644377,3.329499859,2.270456273,1.560447483
3.676701685,2.334117886,0.263657065,1.050174592,13.94960716
1.235898332,1.512725336,3.624281623,3.433367273,-6.423940402
0.556495684,2.055657161,3.89679096,2.585709292,-2.359061306
2.099576041,2.193614712,3.67502056,1.591688618,1.635173907
3.65629702,2.943050099,0.57612075,1.274345793,17.03516041
0.723731027,2.029573075,2.888402947,2.037111072,-0.423221764
0.389717354,3.595050185,1.453784242,3.470535348,-3.044024867
1.088456415,3.382305442,1.74447346,2.992700759,4.819919457
,3.602605336,2.820445211,2.00063236,7.293236505
0.098271311,3.669279193,1.221716944,3.508471045,-7.384641797
3.415827537,0.45676117,3.927772504,2.646716011,-11.56674354
3.29128165,0.16908912,2.258625134,2.399947401,-8.036493276
2.345010682,3.264007786,0.458225188,0.721066132,10.49131912
0.749730098,3.822311684,3.162396322,0.800562918,4.619733202
3.967298846,0.76951598,2.316626034,0.145124732,-3.384283017
3.251981723,3.153334701,0.256464759,3.280297612,29.06219183
2.0990555,1.180975769,3.839717565,0.055635946,-3.765097014
3.565314975,1.431572515,3.482502298,1.86002395,-0.772857934
0.416111274,1.348322322,1.244079731,0.140746816,1.887981409
0.180967193,1.801129143,3.803875488,0.972625533,1.231947872
0.058679012,1.835947722,3.116778586,2.182664503,-2.110992326
0.509609384,1.594601987,0.46214013,1.974125778,-0.152854318
1.328756643,0.797239188,3.237648645,3.72771886,-12.03951163
0.390543254,2.869338981,0.625596972,1.63948024,2.181507081
0.519797361,0.46623074,2.417508504,2.627528332,-5.724714952
0.305678779,0.546877513,1.97697378,1.027907874,0.098055974
3.799424676,0.007951749,3.744220934,2.867400102,-18.13639937
3.221381694,1.512604896,1.27629797,0.95618883,4.848100686
1.767239034,0.651963183,2.719047744,0.091098647,-2.149203752
3.57782133,2.32629471,2.203589508,1.281850758,7.928743465
3.57876942,3.456507851,3.22776801,0.154253971,-2.137867277
2.091743988,2.451108834,1.851435239,3.256904644,6.83526492
0.468832844,2.653010934,0.496582598,3.029328841,-2.437236435
2.710396877,0.589762261,2.183918966,3.226769347,-7.355430026
1.9748774,2.525418652,1.271084541,3.803929228,6.956558014
,1.731938927,1.571287619,0.555668379,2.273802567
1.850307278,0.106825125,2.885663614,1.817903404,-5.865178988
2.378192709,2.661315767,0.112046331,2.240550859,14.05445718
2.953915671,3.843287803,0.060556442,1.504837582,21.68558421
0.510841429,1.427018508,0.010376929,1.372631595,1.9596462
1.904322959,1.300833485,0.350415316,3.436555471,-0.54388903
2.796342205,0.236138976,0.865952571,1.870404806,-0.821568674
2.63192779,1.732812702,0.635668642,0.997189692,6.615379817
3.593870124,1.130151881,2.929680312,0.811666502,-2.943201821
1.980133558,2.011270787,3.718955978,1.041686467,0.220528103
2.171495784,3.643584015,2.935640775,,6.148267799
3.574775399,2.547866961,2.560538378,1.786317919,10.47751884
3.632383445,3.444935238,2.691677633,0.567967026,4.916614972
2.258214939,1.118200886,,2.006815351,-2.309068232
